BibtexKey,Title,Abstract,Author,Journal,BookTitle,Year,Doi,Url,Source,CreatedAt,Status
Bahja202032,A User-Centric Framework for Educational Chatbots Design and Development,"Increasing frequency of epidemics, such as SARS-CoV, MERS-CoV, Ebola, and the recent COVID-19, have affected various sectors, especially education. As a result, emphasis on e-learning and distance learning has been increasing in recent years. The growing numbers of mobile users and access to the internet across the world has created more favorable conditions for adopting distance learning on a wider scale. However, lessons learnt from current experiments have highlighted poor student engagement with learning processes, hence a user-centric approach to design and develop educational chatbots is presented. A User-centric approach enables developers to consider the following: learners’ and teachers’ technological skills and competencies, attitudes, and perceptions and behaviour; conceptual concerns, such as pedagogical integration on online platforms, assessment procedures, varying learning culture and lifestyles; technical concerns, such as privacy, security, performance, ubiquity; and regulatory concerns, such as policies, frameworks, standards, ethics, roles and responsibilities have been identified in this study. To address these concerns, there is the need for user-centric design and collaborative approaches to the development of distance learning tools. Considering the abovementioned challenges and the growing emphasis on distance learning, we propose chatbot learning as an effective and efficient tool for delivering such learning. In this regard, a user-centric framework for designing chatbot learning applications and a collaborative user-centric design methodology for developing chatbot learning applications is proposed and discussed. © 2020, Springer Nature Switzerland AG.","Bahja, Mohammed and Hammad, Rawad and Butt, Gibran",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,2020,10.1007/978-3-030-60117-1_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094133150&doi=10.1007%2f978-3-030-60117-1_3&partnerID=40&md5=4baee2d8c75b50a1f03bcff28e812b66,scopus.bib,2023-09-02 14:05:29,Unclassified
Roussou2019,Transformation through provocation? Designing a ‘bot of conviction’ to challenge conceptions and evoke critical reflection,"Can a chatbot enable us to change our conceptions, to be critically reflective? To what extent can interaction with a technologically “minimal” medium such as a chatbot evoke emotional engagement in ways that can challenge us to act on the world? In this paper, we discuss the design of a provocative bot, a “bot of conviction”, aimed at triggering conversations on complex topics (e.g. death, wealth distribution, gender equality, privacy) and, ultimately, soliciting specific actions from the user it converses with. We instantiate our design with a use case in the cultural sector, specifically a Neolithic archaeological site that acts as a stage of conversation on such hard themes. Our larger contributions include an interaction framework for bots of conviction, insights gained from an iterative process of participatory design and evaluation, and a vision for bot interaction mechanisms that can apply to the HCI community more widely. © 2019 Association for Computing Machinery.","Roussou, Maria and Perry, Sara and Katifori, Akrivi and Vassos, Stavros and Tzouganatou, Angeliki and McKinney, Sierra",Conference on Human Factors in Computing Systems - Proceedings,,2019,10.1145/3290605.3300857,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067615313&doi=10.1145%2f3290605.3300857&partnerID=40&md5=ab8c04e96ab8576470a51ac574b70571,scopus.bib,2023-09-02 14:05:29,Unclassified
Macdonald2023,Can ChatGPT draft a research article? An example of population-level vaccine effectiveness analysis,"We reflect on our experiences of using Generative Pre-trained Transformer ChatGPT, a chatbot launched by OpenAI in November 2022, to draft a research article. We aim to demonstrate how ChatGPT could help researchers to accelerate drafting their papers. We created a simulated data set of 100 000 health care workers with varying ages, Body Mass Index (BMI), and risk profiles. Simulation data allow analysts to test statistical analysis techniques, such as machine-learning based approaches, without compromising patient privacy. Infections were simulated with a randomized probability of hospitalisation. A subset of these fictitious people was vaccinated with a fictional vaccine that reduced this probability of hospitalisation after infection. We then used ChatGPT to help us decide how to handle the simulated data in order to determine vaccine effectiveness and draft a related research paper. AI-based language models in data analysis and scientific writing are an area of growing interest, and this exemplar analysis aims to contribute to the understanding of how ChatGPT can be used to facilitate these tasks © 2023 THE AUTHOR(S)","Macdonald, Calum and Adeloye, Davies and Sheikh, Aziz and Rudan, Igor",Journal of Global Health,,2023,10.7189/JOGH.13.01003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148258728&doi=10.7189%2fJOGH.13.01003&partnerID=40&md5=c23fae3c463e3087a61de2c24bde1f93,scopus.bib,2023-09-02 14:05:29,Unclassified
Zheng2022,UX Research on Conversational Human-AI Interaction: A Literature Review of the ACM Digital Library,"Early conversational agents (CAs) focused on dyadic human-AI interaction between humans and the CAs, followed by the increasing popularity of polyadic human-AI interaction, in which CAs are designed to mediate human-human interactions. CAs for polyadic interactions are unique because they encompass hybrid social interactions, i.e., human-CA, human-to-human, and human-to-group behaviors. However, research on polyadic CAs is scattered across different fields, making it challenging to identify, compare, and accumulate existing knowledge. To promote the future design of CA systems, we conducted a literature review of ACM publications and identified a set of works that conducted UX (user experience) research. We qualitatively synthesized the effects of polyadic CAs into four aspects of human-human interactions, i.e., communication, engagement, connection, and relationship maintenance. Through a mixed-method analysis of the selected polyadic and dyadic CA studies, we developed a suite of evaluation measurements on the effects. Our findings show that designing with social boundaries, such as privacy, disclosure, and identification, is crucial for ethical polyadic CAs. Future research should also advance usability testing methods and trust-building guidelines for conversational AI. © 2022 ACM.","Zheng, Qingxiao and Tang, Yiliu and Liu, Yiren and Liu, Weizi and Huang, Yun",Conference on Human Factors in Computing Systems - Proceedings,,2022,10.1145/3491102.3501855,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130572358&doi=10.1145%2f3491102.3501855&partnerID=40&md5=eb84b38295ceed7d799a491b95120418,scopus.bib,2023-09-02 14:05:29,Unclassified
Contu2021,AI-based analysis of policies and images for privacy-conscious content sharing,"Thanks to the popularity of personal mobile devices, more and more of the different types of private content, such as images and videos, are shared on social networking applications. While content sharing may be an effective practice to enhance social relationships, it is also a source of relevant privacy issues. Unfortunately, users find it difficult to understanding the terms and implications of the privacy policies of apps and services. Moreover, taking privacy decisions about content sharing on social networks is cumbersome and prone to errors that could determine privacy leaks. In this paper, we propose two techniques aimed at supporting the user in taking privacy choices about sharing personal content online. Our techniques are based on machine learning and natural language processing to analyze privacy policies, and on computer vision to assist the user in the privacy-conscious sharing of multimedia content. Experiments with real-world data show the potential of our solutions. We also present ongoing work on a system prototype and chatbot for natural language user assistance. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Contu, Francesco and Demontis, Andrea and Dessì, Stefano and Muscas, Marco and Riboni, Daniele",Future Internet,,2021,10.3390/fi13060139,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116072033&doi=10.3390%2ffi13060139&partnerID=40&md5=06e9aaa53bdcb0c5edb534c03cb114c2,scopus.bib,2023-09-02 14:05:29,Unclassified
Pedrosa2021391,Risk Assessment of Non-Compliance with General Data Protection Law (LGPD): A Necessary Adjustment for Healthcare Companies That Use Chatbots For Automated Care,"With the publication of the General Data Protection Law-(LGPD) many companies having their headquarters in Brazil need to work on adapting their processes. Most companies are seeking for compliance, however, many still do not know how to proceed. The risk of legal and financial issues related to non-compliance is high. This study reviews the current percentage of companies that use a Chatbot service and are compliant with the LGPD. It also reviews the steps to adjust the Chatbot service used by companies in the European Union to be compliant with the General Data Protection Regulation-(GDPR). As a methodological approach, a search in the state-of-the-art literature was conducted to identify the most recent published related content. A survey was conducted with several companies based in the Rio de Janeiro city which use a Chatbot service and are compliant with the LGPD. As a result, a flowchart showing the steps for adapting a Chatbot service to the LGPD is presented. The risks of non-compliance are also presented. This study addresses a gap observed in the literature since no specific previous work has been found covering this topic. Many companies may benefit from this study by knowing the steps to adapt their Chatbot service to the LGPD requirements, and avoid the risks associated to non-compliance. © ESREL 2021. Published by Research Publishing, Singapore.","Pedrosa, Antonio de Paula and Pereira, José Cristiano and Póvoas, Marcelo and Marinato, Davi da Fonseca Vieira Junior and Bastos, Matheus Bastos de Almeida and da Costa, Jose Luís Corrêa","Proceedings of the 31st European Safety and Reliability Conference, ESREL 2021",,2021,10.3850/978-981-18-2016-8_221-cd,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135490917&doi=10.3850%2f978-981-18-2016-8_221-cd&partnerID=40&md5=ae977d496e9998d9241751a3bec23d81,scopus.bib,2023-09-02 14:05:29,Unclassified
Alt2021165,IDENTIFYING RELEVANT SEGMENTS OF POTENTIAL BANKING CHATBOT USERS BASED ON TECHNOLOGY ADOPTION BEHAVIOR; [IDENTIFICIRANJE RELEVANTNIH SEGMENATA POTENCIJALNIH KORISNIKA CHATBOTA U BANKARSTVU NA TEMELJU PONAŠANJA PRI PRIHVAĆANJU TEHNOLOGIJE],"Purpose – Chatbot technology is expected to revolution-ize customer service in financial institutions. However, the adoption of customer service chatbots in banking remains low. Therefore, the aim of this paper is to identify relevant segments of potential banking chatbot users based on technology adoption behavior. Design/Methodology/Approach – Data for the research was collected through an online questionnaire in Romania using the non-probability sampling method. The 287 questionnaires were analyzed using hierarchical and k-means cluster analysis. Findings and implications – The analysis revealed three distinct segments: Innovators (26%), consisting of highly educated young women employed in the business sec-tor; the Late Majority (55%), consisting of young women with higher education degrees who work in services-re-lated fields; and Laggards (19%), consisting of educated middle-aged men employed in the business sector. New significant differences among demographic and banking behavior variables were observed across the profiles of potential banking chatbot user segments. Limitations – The study is based on a non-probability sample collected from only one country, with a rather small sample size. Originality – Technology acceptance variables (perceived usefulness, perceived ease of use), expanded to include constructs such as awareness of service, perceived privacy risk, and perceived compatibility, were found to be appro-priate for customer segmentation purposes in the context of chatbot applications based on artificial intelligence. The study also revealed a new innovator demographic profile. © 2021, University of Zagreb, Faculty of Economics and Business Zagreb. All rights reserved.","Alt, Mónika-Anetta and Ibolya, Vizeli",Market-Trziste,,2021,10.22598/mt/2021.33.2.165,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123023220&doi=10.22598%2fmt%2f2021.33.2.165&partnerID=40&md5=da181df15bc8f67a24635f379453c7d9,scopus.bib,2023-09-02 14:05:29,Unclassified
Følstad20212915,Future directions for chatbot research: an interdisciplinary research agenda,"Chatbots are increasingly becoming important gateways to digital services and information—taken up within domains such as customer service, health, education, and work support. However, there is only limited knowledge concerning the impact of chatbots at the individual, group, and societal level. Furthermore, a number of challenges remain to be resolved before the potential of chatbots can be fully realized. In response, chatbots have emerged as a substantial research area in recent years. To help advance knowledge in this emerging research area, we propose a research agenda in the form of future directions and challenges to be addressed by chatbot research. This proposal consolidates years of discussions at the CONVERSATIONS workshop series on chatbot research. Following a deliberative research analysis process among the workshop participants, we explore future directions within six topics of interest: (a) users and implications, (b) user experience and design, (c) frameworks and platforms, (d) chatbots for collaboration, (e) democratizing chatbots, and (f) ethics and privacy. For each of these topics, we provide a brief overview of the state of the art, discuss key research challenges, and suggest promising directions for future research. The six topics are detailed with a 5-year perspective in mind and are to be considered items of an interdisciplinary research agenda produced collaboratively by avid researchers in the field. © 2021, The Author(s).","Følstad, Asbjørn and Araujo, Theo and Law, Effie Lai-Chong and Brandtzaeg, Petter Bae and Papadopoulos, Symeon and Reis, Lea and Baez, Marcos and Laban, Guy and McAllister, Patrick and Ischen, Carolin and Wald, Rebecca and Catania, Fabio and Meyer von Wolff, Raphael and Hobert, Sebastian and Luger, Ewa",Computing,,2021,10.1007/s00607-021-01016-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117326888&doi=10.1007%2fs00607-021-01016-7&partnerID=40&md5=ad4cf045204dac3a2701bf5e852b01be,scopus.bib,2023-09-02 14:05:29,Unclassified
Abdulquadri2021258,Digital transformation in financial services provision: a Nigerian perspective to the adoption of chatbot,"Purpose: Recognising the high numbers of unbanked and financially excluded adults in Nigeria, this study aims to position chatbot as a digital transformation tool to radically change business model, improve customer experience and enhance financial inclusion in emerging markets. Design/methodology/approach: The Search-Access-Test (S-A-T) model was adopted to understand how Nigerian banks are adopting chatbots. Findings: A majority of Nigerian banks now have chatbots that enhance customer engagement and financial inclusion. WhatsApp was the most frequently used platform. Chatbots were often branded and presented with female gender identification. The chatbots were less responsive beyond their predefined path. While Nigeria is a multilingual country with English being the original language, none of the chatbots used any of the Nigerian’s local languages. Practical implications: Brands need to re-evaluate their chatbots with regard to responsiveness, predefined questions, verification and privacy. There are also possibilities of branding the chatbot and developing content creation strategies for proper engagement. Beyond English, the integration of African languages into chatbot is essential for digital transformation. Digital literacy and skills, particularly in the field of science, technology, engineering and mathematics, should be supported to equip future developers and create more jobs. Originality/value: While many theoretically based models for investigating the adoption of digital technologies have often placed focus on users’ ability to engage, this study takes an alternative perspective; by using the S-A-T model, it lays the responsibilities on the banks and chatbot developer to ensure that their chatbots are secure, responsive and able to meet the needs of the customers. © 2021, Emerald Publishing Limited.","Abdulquadri, Abdulazeez and Mogaji, Emmanuel and Kieu, Tai Anh and Nguyen, Nguyen Phong",Journal of Enterprising Communities,,2021,10.1108/JEC-06-2020-0126,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101505207&doi=10.1108%2fJEC-06-2020-0126&partnerID=40&md5=016d3b8dd34e7ccbd5c814db173caf13,scopus.bib,2023-09-02 14:05:29,Unclassified
Morsi2023156,Artificial Intelligence in Electronic Commerce: Investigating the Customers' Acceptance of Using Chatbots,"Artificial intelligence (AI) has become an important tool for companies trying to gain a competitive edge in the online market. Business to Consumer (B2C) e-commerce firms are increasingly integrating chatbots as virtual shopping assistants for providing more personalized and efficient shopping experiences to online customers. Chatbots are AI-powered software programs that can communicate with users through text or voice interfaces. However, there is a lack of research on the acceptance of chatbots in B2C e-commerce in Egypt. Therefore, this research tries to fill the gap in e-commerce chatbot literature by investigating the acceptance of the use of chatbots in online shopping among Egyptian users by applying the Use and Gratification theory. This is an exploratory study using a quantitative survey-based approach for collecting data from online Egyptian customers on their attitudes or intentions to use Chatbots in online shopping. The data were analysed by using regression analysis for identifying factors that influence user acceptance and usage of chatbots. The results revealed that both of hedonic and technology factors have positive influence on users' behavioural intention. While the risk factor which has two sub-factors namely; privacy and immature technology has negative influence on customers' behavioural intentions. The study contributes to the expanding body of literature on the acceptance and use of Chatbots among customers in B2C e-commerce context. In addition, the study's findings give significant insights for Egyptian online retailers looking to implement Chatbots in their customer service strategy. © 2023, Success Culture Press. All rights reserved.","Morsi, Shereen",Journal of System and Management Sciences,,2023,10.33168/JSMS.2023.0311,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162777495&doi=10.33168%2fJSMS.2023.0311&partnerID=40&md5=dc55a2eed4f57fca6c72a3910b76d5c8,scopus.bib,2023-09-02 14:05:29,Unclassified
Väänänen2020143,CivicBots – Chatbots for Supporting Youth in Societal Participation,"Supporting young people to participate in societal development is an important factor in achieving sustainable future. Digital solutions can be designed to help youth participate in civic activities, such as city planning and legislation. To this end, we are using human-centered approach to study how digital tools can help youth discuss their ideas on various societal issues. Chatbots are conversational agents that have potential to trigger and support thought processes, as well as online activities. In this context, we are exploring how chatbots – which we call CivicBots – can be used to support youth (16–27 years) in societal participation. We created three scenarios for CivicBots and evaluated them with the youth in an online survey (N = 54). Positive perceptions of the youth concerning CivicBots suggest that CivicBots can advance equality and they may be able to reach youth better than a real person. On the negative side, CivicBots may cause unpleasant interactions by their over-proactive behaviour, and trustworthiness is affected by fears that the bot does not respect user’s privacy, or that it provides biased or limited information about societally important issues. © 2020, Springer Nature Switzerland AG.","Väänänen, Kaisa and Hiltunen, Aleksi and Varsaluoma, Jari and Pietilä, Iikka",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,2020,10.1007/978-3-030-39540-7_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079104131&doi=10.1007%2f978-3-030-39540-7_10&partnerID=40&md5=a770f9d26fa2addfbd3490441f0c2682,scopus.bib,2023-09-02 14:05:29,Unclassified
Sun2023,VCAs as partners or servants? The effects of information sensitivity and anthropomorphism roles on privacy concerns,"Advances in machine learning and natural language processing have driven the growing popularity of virtual conversational agents (VCAs). This anthropomorphic communication approach relies on user information sharing and real-time feedback from VCAs, and has raised privacy concerns while affecting various social interactions and relationships. Previous research on reducing user privacy concerns has mainly focused on user information mining, sensitive user information requests and privacy policies, while little is known about the anthropomorphic roles of partners and servants at the human-machine social hierarchy level. Therefore, this study, based on human-computer interaction (service) anthropomorphism at social level, develops a framework to investigate the impact of information sensitivity and VCAs' anthropomorphic roles, including partner and servant, on users' privacy concerns, as well as the mediating effects of competence- and integrity-based trust. The results show that when highly sensitive information is requested, user privacy concerns are greater for a partner VCA than a servant VCA, and vice-versa. Meanwhile, when a VCA requests highly sensitive information, integrity-based trust mediates the relationship between servant VCAs and privacy concerns, and when a VCA requests low-sensitivity information, competence-based trust mediates the same relationship. These insights provide actionable implications for managers. © 2023 Elsevier Inc.","Sun, Zhuo and Zang, Guoquan and Wang, ZongShui and Zhao, Hong and Liu, Wei",Technological Forecasting and Social Change,,2023,10.1016/j.techfore.2023.122560,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152229604&doi=10.1016%2fj.techfore.2023.122560&partnerID=40&md5=c63fd49e6c829e7d3387a2d514634c80,scopus.bib,2023-09-02 14:05:29,Unclassified
Følstad2020671,Communicating Service Offers in a Conversational User Interface: An Exploratory Study of User Preferences in Chatbot Interaction,"The increased interest in chatbots accentuates the importance of conversational design. A key conversational design challenge concerns how to communicate available service offers to users. We present an exploratory study, conducted in the context of financial service provision. Here, we first detailed four alternative approaches to communicate available service offers, reflecting different levels of proactivity. We then gathered feedback on user preference through interviews with 17 users following their interactions with prototypes representing the four approaches. Proactivity in the communication of service offers was found to be potentially valuable, provided that the offer is relevant to the conversation, do not compromise conversational efficiency, and is easy to discard. However, proactive communication of service offers may also entail challenges concerning perceptions of privacy and invasiveness, and, hence, needs to be designed with great care. Based on our findings, we summarize implications for theory and practice and propose directions for future research.  © 2020 Owner/Author.","Følstad, Asbjørn and Halvorsrud, Ragnhild",ACM International Conference Proceeding Series,,2020,10.1145/3441000.3441046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101734030&doi=10.1145%2f3441000.3441046&partnerID=40&md5=0aa3188c5e7fb2197ee6f07be5dde0c4,scopus.bib,2023-09-02 14:05:29,Unclassified
Adetayo2023,Revitalizing reference services and fostering information literacy: Google Bard’s dynamic role in contemporary libraries,"Purpose: This paper aims to explore the transformative potential of Google Bard, an artificial intelligence (AI)-powered chatbot, in reshaping contemporary library reference services and advancing information literacy. Design/methodology/approach: In this perspective piece, a qualitative research approach is used to explore the capabilities of Google Bard within library contexts. Real-world case studies and insights are used to critically examine Bard’s evolving role as a virtual assistant, its impact on enhancing information literacy and the multifaceted challenges it introduces, including biases and privacy concerns. Findings: The research reveals that Google Bard, leveraging natural language processing and machine learning, engages users in dynamic conversational interactions. It provides contextually relevant responses and personalized guidance, leading to an enriched library experience. The symbiotic relationship between AI-driven technology and traditional librarian expertise is highlighted, contributing to interactive knowledge exploration and collaborative learning. Originality/value: This study contributes to the literature by exploring the multifaceted impact of Google Bard on library services and information literacy. It uncovers novel insights into the integration of AI-powered chatbots in traditional library settings. © 2023, Emerald Publishing Limited.","Adetayo, Adebowale Jeremy and Oyeniyi, Wosilat Omolara",Library Hi Tech News,,2023,10.1108/LHTN-08-2023-0137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168317354&doi=10.1108%2fLHTN-08-2023-0137&partnerID=40&md5=849b1b0d0b73a5e15d121b5f8d8708e8,scopus.bib,2023-09-02 14:05:29,Unclassified
Siemon2022,Requirements and Solution Approaches to Personality-Adaptive Conversational Agents in Mental Health Care,"Artificial intelligence (AI) technologies enable Conversational Agents (CAs) to perform highly complex tasks in a human-like manner and may help people cope with anxiety to improve their mental health and well-being. To support patients with their mental well-being in an authentic way, CAs need to be imbued with human-like behavior, such as personality. In this paper we cover an innovative form of CA, so-called Personality-Adaptive Conversational Agents (PACAs) that automatically infer users’ personality traits and adapt accordingly to their personality. We empirically investigate their benefits and caveats in mental health care. The results of our study show that PACAs can be beneficial for mental health support, but they also raise concerns about trust and privacy issues. We present a set of relevant requirements for designing PACAs and provide solution approaches that can be followed when designing and implementing PACAs for mental health care. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Siemon, Dominik and Ahmad, Rangina and Harms, Henrik and de Vreede, Triparna",Sustainability (Switzerland),,2022,10.3390/su14073832,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127554480&doi=10.3390%2fsu14073832&partnerID=40&md5=582917541399e326caf1a183aa6bbbb2,scopus.bib,2023-09-02 14:05:29,Unclassified
Fan2022967,How AI chatbots have reshaped the frontline interface in China: examining the role of sales–service ambidexterity and the personalization–privacy paradox,"Purpose: This study serves two purposes: (1) to evaluate the effects of organizational ambidexterity by examining how the balanced and the combined sales–service configurations of chatbots differ in their abilities to enhance customer experience and patronage and (2) to apply information boundary theory to assess the contingent role that chatbot sales–service ambidexterity can play in adapting to customers' personalization–privacy paradox. Design/methodology/approach: An online survey of artificial intelligence chatbots users was conducted, and a mixed-methods research design involving response surface analysis and polynomial regression was adopted to address the research aim. Findings: The results of polynomial regressions on survey data from 507 online customers indicated that as the benefits of personalization decreased and the risk to privacy increased, the inherently negative (positive) effects of imbalanced (combined) chatbots' sales–service ambidexterity had an increasing (decreasing) influence on customer experience. Furthermore, customer experience fully mediated the association of chatbots' sales–service ambidexterity with customer patronage. Originality/value: First, this study enriches the literature on frontline ambidexterity and extends it to the setting of human–machine interaction. Second, the study contributes to the literature on the personalization–privacy paradox by demonstrating the importance of frontline ambidexterity for adapting to customer concerns. Third, the study examines the conduit between artificial intelligence (AI) chatbots' ambidexterity and sales performance, thereby helping to reconcile the previously inconsistent evidence regarding this relationship. © 2022, Emerald Publishing Limited.","Fan, Hua and Han, Bing and Gao, Wei and Li, Wenqian",International Journal of Emerging Markets,,2022,10.1108/IJOEM-04-2021-0532,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122748717&doi=10.1108%2fIJOEM-04-2021-0532&partnerID=40&md5=f85c4217a247f7d015bb796bd7009586,scopus.bib,2023-09-02 14:05:29,Unclassified
Kronemann20232,"How AI encourages consumers to share their secrets? The role of anthropomorphism, personalisation, and privacy concerns and avenues for future research","Purpose: This paper aims to explore the overall research question “How can artificial intelligence (AI) influence consumer information disclosure?”. It considers how anthropomorphism of AI, personalisation and privacy concerns influence consumers’ attitudes and encourage disclosure of their private information. Design/methodology/approach: This research draws upon the personalisation-privacy paradox (PPP) and privacy calculus theory (PCT) to address the research question and examine how AI can influence consumer information disclosure. It is proposed that anthropomorphism of AI and personalisation positively influence consumer attitudes and intentions to disclose personal information to a digital assistant, while privacy concerns negatively affect attitude and information disclosure. Findings: This paper develops a conceptual model based on and presents seven research propositions (RPs) for future research. Originality/value: Building upon PPP and PCT, this paper presents a view on the benefits and drawbacks of AI from a consumer perspective. This paper contributes to literature by critically reflecting upon on the question how consumer information disclosure is influenced by AI. In addition, seven RPs and future research areas are outlined in relation to privacy and consumer information disclosure in relation to AI. © 2022, Bianca Kronemann, Hatice Kizgin, Nripendra Rana and Yogesh K. Dwivedi.","Kronemann, Bianca and Kizgin, Hatice and Rana, Nripendra and K. Dwivedi, Yogesh",Spanish Journal of Marketing - ESIC,,2023,10.1108/SJME-10-2022-0213,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146279636&doi=10.1108%2fSJME-10-2022-0213&partnerID=40&md5=87514f4c8e81c76e1b831a607d0ef16a,scopus.bib,2023-09-02 14:05:29,Unclassified
Wang2023339,Artificial intelligence changes the way we work: A close look at innovating with chatbots,"An enhanced understanding of the innovative use of artificial intelligence (AI) is essential for organizations to improve work design and daily business operations. This study's purpose is to offer insights into how AI can transform organizations' work practices through diving deeply into its innovative use in the context of a primary AI tool, a chatbot, and examining the antecedents of innovative use by conceptualizing employee trust as a multidimensional construct and exploring employees' perceived benefits. In particular, we have conceptualized employee trust in chatbots as a second-order construct, including three first-order variables: trust in functionality, trust in reliability, and trust in data protection. We collected data from 202 employees. The results supported our conceptualization of trust in chatbots and showed that three dimensions of first-order trust beliefs have relatively the same level of importance. Further, both knowledge support and work–life balance enhance trust in chatbots, which in turn leads to innovative use of chatbots. Our study contributes to the existing literature by introducing the new conceptualization of trust in chatbots and examining its antecedents and outcomes. The results can provide important practical insights regarding how to support innovative use of chatbots as the new way we organize work. © 2022 Association for Information Science and Technology.","Wang, Xuequn and Lin, Xiaolin and Shao, Bin",Journal of the Association for Information Science and Technology,,2023,10.1002/asi.24621,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123950868&doi=10.1002%2fasi.24621&partnerID=40&md5=a8a26a3a9d8e2353efd50bdb7b8c3d0b,scopus.bib,2023-09-02 14:05:29,Unclassified
Pizzi20231372,"I, chatbot! the impact of anthropomorphism and gaze direction on willingness to disclose personal information and behavioral intentions","The present research focuses on the interplay between two common features of the customer service chatbot experience: gaze direction and anthropomorphism. Although the dominant approach in marketing theory and practice is to make chatbots as human-like as possible, the current study, built on the humanness-value-loyalty model, addresses the chain of effects through which chatbots' nonverbal behaviors affect customers' willingness to disclose personal information and purchase intentions. By means of two experiments that adopt a real chatbot in a simulated shopping environment (i.e., car rental and travel insurance), the present work allows us to understand how to reduce individuals' tendency to see conversational agents as less knowledgeable and empathetic compared with humans. The results show that warmth perceptions are affected by gaze direction, whereas competence perceptions are affected by anthropomorphism. Warmth and competence perceptions are found to be key drivers of consumers’ skepticism toward the chatbot, which, in turn, affects consumers’ trust toward the service provider hosting the chatbot, ultimately leading consumers to be more willing to disclose their personal information and to repatronize the e-tailer in the future. Building on the Theory of Mind, our results show that perceiving competence from a chatbot makes individuals less skeptical as long as they feel they are good at detecting others’ ultimate intentions. © 2023 The Authors. Psychology & Marketing published by Wiley Periodicals LLC.","Pizzi, Gabriele and Vannucci, Virginia and Mazzoli, Valentina and Donvito, Raffaele",Psychology and Marketing,,2023,10.1002/mar.21813,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150974118&doi=10.1002%2fmar.21813&partnerID=40&md5=7586c860885fd96262417ee9e6157c20,scopus.bib,2023-09-02 14:05:29,Unclassified
Meskó2023,The imperative for regulatory oversight of large language models (or generative AI) in healthcare,"The rapid advancements in artificial intelligence (AI) have led to the development of sophisticated large language models (LLMs) such as GPT-4 and Bard. The potential implementation of LLMs in healthcare settings has already garnered considerable attention because of their diverse applications that include facilitating clinical documentation, obtaining insurance pre-authorization, summarizing research papers, or working as a chatbot to answer questions for patients about their specific data and concerns. While offering transformative potential, LLMs warrant a very cautious approach since these models are trained differently from AI-based medical technologies that are regulated already, especially within the critical context of caring for patients. The newest version, GPT-4, that was released in March, 2023, brings the potentials of this technology to support multiple medical tasks; and risks from mishandling results it provides to varying reliability to a new level. Besides being an advanced LLM, it will be able to read texts on images and analyze the context of those images. The regulation of GPT-4 and generative AI in medicine and healthcare without damaging their exciting and transformative potential is a timely and critical challenge to ensure safety, maintain ethical standards, and protect patient privacy. We argue that regulatory oversight should assure medical professionals and patients can use LLMs without causing harm or compromising their data or privacy. This paper summarizes our practical recommendations for what we can expect from regulators to bring this vision to reality. © 2023, The Author(s).","Meskó, Bertalan and Topol, Eric J.",npj Digital Medicine,,2023,10.1038/s41746-023-00873-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164295991&doi=10.1038%2fs41746-023-00873-0&partnerID=40&md5=657da2c6a8b235b18551d0094cd60b67,scopus.bib,2023-09-02 14:05:29,Unclassified
