BibtexKey,Title,Abstract,Author,Journal,BookTitle,Year,Doi,Url,Source,CreatedAt,Status
10343391,Integrating Cloud-Based AI in Software Engineers' Professional Training and Development,"Artificial Intelligence (AI) has recently gained immense popularity. With impressive capabilities and versatility, large language models have quickly become a valuable tool for a wide range of applications, from chatbots and language translation to content creation and research. Generative AI can aid in the creation of computer code and provide information on a wide range of technical topics. This work-in-progress brings AI to vocational training by incorporating Cloud Computing (CC) services into a professional training and development program for software engineers, concentrating on practical skills development, hands-on experience and job-specific competencies. The approach is evaluated in the context of action research, with an emphasis on the potential benefits and challenges of code generation.","Wolfschwenger, Patrick and Sabitzer, Barbara and Lavicza, Zsolt",,2023 IEEE Frontiers in Education Conference (FIE),2023,10.1109/FIE58773.2023.10343391,,ieee.bib,2024-02-25 11:35:40,Unclassified
10062984,A Threat modeling approach to analyze and mitigate WhatsApp attacks: A Review,"One of the most popularly used features on smart-phones is WhatsApp. It is a free messaging app available for An-droid, IOS, and all other smartphones. A WhatsApp vulnerability is a hole or a weakness in the app, which can be a design flaw or an implementation bug. Through bug, an attacker can enter into the app and cause harm to the database of an application. A database contains private information like backup files, chatting information, contacts, etc. The most dangerous vulnerability in WhatsApp are Authentication, Account Hijacking, and Message Manipulation. In these vulnerabilities, an attacker can manip-ulate the message but not hijack the entire account. There are some basic requirements for a secure and privacy-preserving chat service, database backup, encrypted database, etc. The awareness about the vulnerability of WhatsApp and its security settings in new versions of WhatsApp. Use WhatsApp security features and secure the services of the application. This paper aims to be aware of the risks and vulnerabilities of WhatsApp and use the Threat modeling method to mitigate its vulnerability. It used threat Modelling steps to help organizations to quantify risks and vulnerabilities, ensuring those that need the most attention and resources do so to minimize their attack surface in a purposeful way.","Patidar, Pawan Kumar and Tomar, Deepak Singh and Pateriya, R.K. and Sharma, Yogesh Kumar",,"2023 IEEE International Students' Conference on Electrical, Electronics and Computer Science (SCEECS)",2023,10.1109/SCEECS57921.2023.10062984,,ieee.bib,2024-02-25 11:35:40,Unclassified
10225801,ChatGPT in Education: SWOT analysis approach,"The evolution of ChatGPT is one of the major advances in the history of artificial intelligence that could add value to the education sector. However, if ChatGPT is to fulfill its potential, there must be a clear understanding of the various issues involved. There is an urgent need for understanding issues surrounding ChatGPT especially in the education sector. This study conducted a SWOT analysis for ChatGPT strategic management and technology enablement in the education sector. Based on SWOT analysis results, various issues that will affect the different stakeholders of ChatGPT in education are identified. In addition, a set of recommendations for the practitioners from the education sector who intend to use this technology are issued. Besides, different areas of research that need attention in the near future are outlined.","Alabool, Hamzeh Mohammad",,2023 International Conference on Information Technology (ICIT),2023,10.1109/ICIT58056.2023.10225801,,ieee.bib,2024-02-25 11:35:40,Unclassified
10207613,AI Forensics,"Artificial intelligence is now a daily topic of public discussion. Not only are intelligent systems such as autonomous vehicles taking the streets, but recommendation algorithms are shaping human behavior. While AI offers a significant increase in efficiency, it can also indirectly cause harm to humans by replacing jobs, violating privacy and even threatening autonomy. To keep track of these cases in which AI has negative implications on a human, databases of AI incidents have been created. We extend this idea of AI incidents to not only include times whereby an AI system caused a real-world harm, but also when it introduces a benefit. Prior work in adjacent fields has defined taxonomies and standard procedures for root cause analysis, digital forensics, AI risk management, and more. Despite these frameworks, there is no means to investigate an AI system to discover the root cause of an incident. We aim to evaluate the body of knowledge that leads to introducing the field of AI Forensics. AI forensics can serve as a postmortem analysis of AI incidents to discover the primary harm catalyst.","Lefcourt, Samuel and Falco, Gregory",,2023 IEEE International Conference on Assured Autonomy (ICAA),2023,10.1109/ICAA58325.2023.00023,,ieee.bib,2024-02-25 11:35:40,Unclassified
9751981,Application of Artificial Intelligence in Indian Banks,"Artificial Intelligence (AI) and Machine Learning (ML) have emerged as the most significant technologies of our times and are increasingly being used across businesses and industry sectors. Agaist this backdrop, banks and financial institutions are exploring tools based on AI to transform various facets of their business. These tools are expected to bring in process automation, cost efficiencies, improved decision making, product innovations, and enhanced customer experiences. This paper discusses various banking use cases and techniques, including the AI initiatives being pursued by Indian banks. Major focus areas for application of AI/ML in banking are — financial crime and compliance management, customer insight and relationship management, credit risk, and customer service.","Tiwari, Ashok Kumar and Saxena, Deepak",,2021 International Conference on Computational Performance Evaluation (ComPE),2021,10.1109/ComPE53109.2021.9751981,,ieee.bib,2024-02-25 11:35:40,Unclassified
9308962,"Towards Learning-Based, Content-Agnostic Detection of Social Bot Traffic","With the fast-growing popularity of online social networks (OSNs), the security and privacy of OSN ecosystems becomes essential for the public. Among threats OSNs face, malicious social bots have become the most common and detrimental. They are often employed to violate users’ privacy, distribute spam, and disturb the financial market, posing a compelling need for effective social bot detection solutions. Unlike traditional social bot detection approaches that have strict requirements on data sources (e.g., private payload information, social relationships, or activity histories), this article proposes a method called BotFlowMon that relies only on content-agnostic flow-level data as input to identify OSN bot traffic. BotFlowMon introduces several new algorithms and techniques to classify social bot traffic from real OSN user traffic, including aggregating network flow records to obtain OSN transaction data, fusing transaction data to extract features and visualize flows, and an innovative density-valley-based clustering algorithm to subdivide each transaction into individual actions. The evaluation shows BotFlowMon can identify the traffic from social bots with a 96.1 percent accuracy, which, based on the worst case study on a testing machine, only takes no more than 0.71 seconds on average after it sees the traffic.","Feng, Yebo and Li, Jun and Jiao, Lei and Wu, Xintao",IEEE Transactions on Dependable and Secure Computing,,2021,10.1109/TDSC.2020.3047399,,ieee.bib,2024-02-25 11:35:40,Unclassified
9994166,A Proposed Framework for Early Detection IoT Botnet,"The Internet of Things (IoT) is an overgrowing technology in both consumer and business use. This technology can significantly affect people's daily lives by changing how people drink coffee and how smart things interact with different industries. IoT could be useful in a lot of different ways. It can give businesses more information about their business, which can help them become more efficient and save money. The sheer amount of data that is created, the size and variety of networks, and the security and privacy issues that come up all slow down development and implementation. In the past few decades, distributed denial-of-service (DDoS) attacks on Internet of Things (IoT) networks have been seen as one of the most critical and urgent problems. DDoS attacks use the limited resources of IoT devices, like storage space and network bandwidth, to cause problems in IoT applications. This study looks at the different attacks that can lead to DDoS, hurting systems already in place. In this paper, we examine the potential countermeasures to these types of attacks from the perspective of a restricted device.","Mashaleh, Ashraf S and Binti Ibrahim, Noor Farizah and Alauthman, Mohammad and Almomani, Ammar",,2022 International Arab Conference on Information Technology (ACIT),2022,10.1109/ACIT57182.2022.9994166,,ieee.bib,2024-02-25 11:35:40,Unclassified
9253137,Applications of AI in cybersecurity,"Issues related to digital security are, there is no doubt for this, of utmost importance in the development of methods and support measures for organisations to successfully prepare for as well as realise their digital transformation. While big organisations and businesses may afford to buy services or develop their own in-house know-how and tools, small and medium-sized businesses are not having the means for this, be them financial resources, human resources or technology itself. This dystopic situation may on the other hand offer an unexpected and – as of today – yet unprecedented chance for innovations in terms of bridging the gap and addressing the need with use of AI technologies and services. In the paper we elaborate on a scenario that we have been developing as part of a European project that is part of the European Horizons 2020 project CS-AWARE.","Hofstetter, Matthias and Riedl, Reinhard and Gees, Thomas and Koumpis, Adamantios and Schaberreiter, Thomas",,2020 Second International Conference on Transdisciplinary AI (TransAI),2020,10.1109/TransAI49837.2020.00031,,ieee.bib,2024-02-25 11:35:40,Unclassified
10234394,Uncovering the Risks and Drawbacks Associated With the Use of Synthetic Data for Grammatical Error Correction,"In a Data-Centric AI paradigm, the model performance is enhanced without altering the model architecture, as evidenced by real-world and benchmark dataset demonstrations. With the advancements of large language models (LLM), it has become increasingly feasible to generate high-quality synthetic data, while considering the need to construct fully synthetic datasets for real-world data containing numerous personal information. However, in-depth validation of the solely synthetic data setting has yet to be conducted, despite the increased possibility of models trained exclusively on fully synthetic data emerging in the future. Therefore, we examined the question, “Do data quality control techniques (known to positively impact data-centric AI) consistently aid models trained exclusively on synthetic datasets?”. To explore this query, we performed detailed analyses using synthetic datasets generated for speech recognition postprocessing using the BackTranScription (BTS) approach. Our study primarily addressed the potential adverse effects of data quality control measures (e.g., noise injection and balanced data) and training strategies in the context of synthetic-only experiments. As a result of the experiment, we observed the negative effect that the data-centric methodology drops by a maximum of 44.03 points in the fully synthetic data setting.","Koo, Seonmin and Park, Chanjun and Lee, Seolhwa and Seo, Jaehyung and Eo, Sugyeong and Moon, Hyeonseok and Lim, Heuiseok",IEEE Access,,2023,10.1109/ACCESS.2023.3310257,,ieee.bib,2024-02-25 11:35:40,Unclassified
10221755,"A Survey on ChatGPT: AI–Generated Contents, Challenges, and Solutions","With the widespread use of large artificial intelligence (AI) models such as ChatGPT, AI-generated content (AIGC) has garnered increasing attention and is leading a paradigm shift in content creation and knowledge representation. AIGC uses generative large AI algorithms to assist or replace humans in creating massive, high-quality, and human-like content at a faster pace and lower cost, based on user-provided prompts. Despite the recent significant progress in AIGC, security, privacy, ethical, and legal challenges still need to be addressed. This paper presents an in-depth survey of working principles, security and privacy threats, state-of-the-art solutions, and future challenges of the AIGC paradigm. Specifically, we first explore the enabling technologies, general architecture of AIGC, and discuss its working modes and key characteristics. Then, we investigate the taxonomy of security and privacy threats to AIGC and highlight the ethical and societal implications of GPT and AIGC technologies. Furthermore, we review the state-of-the-art AIGC watermarking approaches for regulatable AIGC paradigms regarding the AIGC model and its produced content. Finally, we identify future challenges and open research directions related to AIGC.","Wang, Yuntao and Pan, Yanghe and Yan, Miao and Su, Zhou and Luan, Tom H.",IEEE Open Journal of the Computer Society,,2023,10.1109/OJCS.2023.3300321,,ieee.bib,2024-02-25 11:35:40,Unclassified
10150620,Mining Twitter for Insights into ChatGPT Sentiment: A Machine Learning Approach,"In the past few years, ChatGPT has evolved into a powerful N.L.P. technology, with applications ranging from text generation to question resolution. However, there is still relatively little research on how the public perceives this technology. In this research, we use sentiment analysis techniques to assess the sentiment of tweets regarding ChatGPT. Users manually categorized a dataset of tweets mentioning ChatGPT as positive, negative, or indifferent based on their attitude. The overall sentiment of the tweets was therefore directly determined utilizing machine learning models including logistic regression and support vector machines. Our results show that the majority of tweets related to ChatGPT are neutral, while a smaller proportion are positive or negative. We also found that certain words and phrases, such as ""AI"" and ""language model"", are strongly associated with positive sentiment, while others, such as ""bias"" and ""privacy"", are associated with negative sentiment. These findings have important implications for the development and deployment of ChatGPT and other NLP technologies, as they suggest that public perception is influenced by factors such as trust, transparency, and ethical considerations. Overall, this paper highlights the importance of understanding public sentiment towards emerging technologies like ChatGPT, and the potential of sentiment analysis techniques to shed light on these issues","Sharma, Shivam and Aggarwal, Rahul and Kumar, Manoj",,2023 International Conference on Distributed Computing and Electrical Circuits and Electronics (ICDCECE),2023,10.1109/ICDCECE57866.2023.10150620,,ieee.bib,2024-02-25 11:35:40,Unclassified
10404552,GPT Based Malware: Unveiling Vulnerabilities and Creating a Way Forward in Digital Space,"The rise and development of AI-based solutions like ChatGPT have significantly changed the functioning of many enterprises, organizations, and domains including cybersecurity. The public’s open access to ChatGPT and its resources does, however, present significant security challenges. This review study aims to shed light on the emergence of GPT-based malware. As traditional malware detection systems, have advanced to mitigate many sophisticated malware attacks, threat actors are now aiming to utilize GPT and other Large Language Models (LLMs) to create sophisticated tactics to infect systems with new malware. Furthermore, this study seeks to present a select number of methods that may be utilized to reduce the hazards posed by malware developed with ChatGPT and other LLM-based tools.","Shandilya, Shishir Kumar and Prharsha, Gsv and Datta, Agni and Choudhary, Gaurav and Park, Hoonyong and You, Ilsun",,2023 International Conference on Data Security and Privacy Protection (DSPP),2023,10.1109/DSPP58763.2023.10404552,,ieee.bib,2024-02-25 11:35:40,Unclassified
10431878,ChatGPT: An Artificial Intelligence-Based Approach to Enhance Medical Applications,"The rapid advancement of generative artificial intelligence (AI) has initiated transformative changes in diverse sectors, the medical field being a prominent beneficiary. This article provides a comprehensive exploration of the impact of AI in medicine, delineating the range of opportunities and challenges that accompany its adoption. Many existing medical algorithms, while valuable, exhibit a propensity for singular-task orientation, potentially leading to suboptimal interactions and systemic disruption. This paper examines the potential of large language models (LLMs), such as ChatGPT, to improve medical algorithms. It discusses the basic principles of LLM and provides a detailed analysis of ChatGPT, highlighting its exceptional interactive capabilities. Additionally, the study evaluates the real-world applications of ChatGPT in the medical domain, comparing its performance with other leading LLMs through clinically relevant experiments and rigorous analysis. Although ChatGPT is still in its basic versions, this work emphasizes the need to explore and improve its capabilities for medical applications to improve interaction and reduce human costs in the future.","Chaddad, Ahmad and He, Changhong and Jiang, Yuchen",,2023 IEEE 23rd International Conference on Bioinformatics and Bioengineering (BIBE),2023,10.1109/BIBE60311.2023.00078,,ieee.bib,2024-02-25 11:35:40,Unclassified
10375413,Cyber Fusion: Exploring the Synergy of Social Media and Artificial Intelligence in the Digital Age,"This research paper delves into the profound and transformative synergy between social media and artificial intelligence (AI) in the digital age, exploring its multifaceted implications. It investigates how AI algorithms are harnessed to mine and decipher the vast reservoirs of data continuously generated by social media users, impacting various dimensions of our digital lives. From personalized content recommendations to content moderation, sentiment analysis, and chatbots, we uncover the far-reaching effects of this collaboration. However, as this partnership's power grows, concerns related to data privacy, ethics, and responsible AI usage rise. The study's objective is to investigate how AI is integrated into social media platforms, its applications, and its influence on businesses, government policies, and society. The overarching issue is to understand and navigate this dynamic synergy, ensuring responsible and ethical utilization while optimizing the benefits and mitigating challenges. The paper also reviews existing literature, presents real-world examples, and offers recommendations to address the evolving landscape of AI in social media. Striking a balance between innovation and user protection is essential, emphasizing ethical frameworks and empowering users to control their online experiences. This exploration highlights the intricate relationship between AI and social media, reflecting the broader challenges of our data-driven world. Ensuring ethical AI practices, effective regulation, and innovation will be critical to maintaining a positive impact on our digital society.","Qaruty, Suha Al and AL-Tkhayneh, Khawlah M. and Hadi, Samer Abdel and Qaruty, Reema Al and Kamel Ellala, Ziyad",,"2023 Tenth International Conference on Social Networks Analysis, Management and Security (SNAMS)",2023,10.1109/SNAMS60348.2023.10375413,,ieee.bib,2024-02-25 11:35:40,Unclassified
10431645,The Effect of Human v/s Synthetic Test Data and Round-Tripping on Assessment of Sentiment Analysis Systems for Bias,"Sentiment Analysis Systems (SASs) are data-driven Artificial Intelligence (AI) systems that output polarity and emotional intensity when given a piece of text as input. Like other AIs, SASs are also known to have unstable behavior when subjected to changes in data which can make them problematic to trust out of concerns like bias when AI works with humans and data has protected attributes like gender, race, and age. Recently, an approach was introduced to assess SASs in a blackbox setting without training data or code, and rating them for bias using synthetic English data. We augment it by introducing two human-generated chatbot datasets and also considering a round-trip setting of translating the data from one language to the same through an intermediate language. We find that these settings show SASs performance in a more realistic light. Specifically, we find that rating SASs on the chatbot data showed more bias compared to the synthetic data, and round-tripping using Spanish and Danish as intermediate languages reduces the bias (up to 68% reduction) in human-generated data while, in synthetic data, it takes a surprising turn by increasing the bias! Our findings will help researchers and practitioners refine their SAS testing strategies and foster trust as SASs are considered part of more mission-critical applications for global use.","Lakkaraju, Kausik and Gupta, Aniket and Srivastava, Biplav and Valtorta, Marco and Wu, Dezhi",,"2023 5th IEEE International Conference on Trust, Privacy and Security in Intelligent Systems and Applications (TPS-ISA)",2023,10.1109/TPS-ISA58951.2023.00053,,ieee.bib,2024-02-25 11:35:40,Unclassified
10417867,Factors Influencing Perceived Switching Cost and User Switching Behavior Towards AI-Based Solutions and Technologies - A Systematic Review,"The swift progress of artificial intelligence (AI), deep learning, and natural language processing brought massive changes across diverse domains. A substantial body of research underscored the advantages of AI technologies for consumers and identified motivational factors for their adoption. Current systematic literature reviews usually examined the traditional Technology Acceptance Model (TAM), Unified Theory of Acceptance and Use of Technology (UTAUT), and AI Device Use Acceptance (AIDUA), focused on a single solution or technology. On the other hand, the importance of perceived switching cost and measurement of switching behavior is an essential part of well-established and widely used theories (Push-Pull-Mooring (PPM) framework, Status Quo Bias theory, Lazy User Theory, etc.). By following the PRISMA 2020 guidelines, this literature review highlights studies that observe switching costs and switching behavior towards AI-based solutions. $\mathrm{N} = 2,739$ articles were initially identified in prominent databases (IEEE Xplore, Scopus, Web of Science, and EBSCO Host). After screening, $n = 7$ articles were deemed suitable for inclusion, and most of them relied on the Dual-factor framework and PPM framework. In many cases, these frameworks were integrated with theories and models such as the Status Quo Bias theory, UTAUT, TAM, and TAM3 to provide an understanding of underlying factors affecting user behavior and decision-making. Positive factors influencing switching behavior towards AI adoption include recognizing human limitations, while simultaneously perceiving advantages of AI technology, such as ease of use, efficiency, and personalized experiences. Negative factors, which hinder AI acceptance, encompass privacy risks, inertia, uncertainty, regret avoidance, and cognitive biases.","Đerić, Elena and Frank, Domagoj and Tomić, Zoran",,2023 IEEE 21st Jubilee International Symposium on Intelligent Systems and Informatics (SISY),2023,10.1109/SISY60376.2023.10417867,,ieee.bib,2024-02-25 11:35:40,Unclassified
10284878,A Dimensional Perspective Analysis on the Cybersecurity Risks and Opportunities of ChatGPT-Like Information Systems,"As a recent breakthrough in generative artificial intelligence, ChatGPT is capable of creating new data, images, audio, or text content based on user context. In the field of cybersecurity, it provides generative automated AI services such as network detection, malware protection, and privacy compliance monitoring. However, it also faces significant security risks during its design, training, and operation phases, including privacy breaches, content abuse, prompt word attacks, model stealing attacks, abnormal structure attacks, data poisoning attacks, model hijacking attacks, and sponge attacks. This paper starts from the risks and events that ChatGPT has recently faced, proposes a framework for analyzing cybersecurity in cyberspace, and envisions adversarial models and systems. It puts forward a new evolutionary relationship between attackers and defenders using ChatGPT to enhance their own capabilities in a changing environment and predicts the future development of ChatGPT from a security perspective.","Hu, Chunhui and Chen, Jianfeng",,2023 International Conference on Networking and Network Applications (NaNA),2023,10.1109/NaNA60121.2023.00061,,ieee.bib,2024-02-25 11:35:40,Unclassified
10200060,Alumni Management and Networking System,"The Alumni Management and Networking System aims to address the challenges of alumni disconnection and facilitate effective communication and engagement between educational institutions and their alumni. The system provides a platform for institutes to create profiles, connect with fellow alumni and offers opportunities for alumni to contribute to the institution's success through mentorship, volunteering, and other forms of support. This paper reviews existing research on alumni management systems, highlighting their strengths, limitations, and gaps. It evaluates different approaches such as centralized systems, data collection methods, interactive questionnaires, secure messaging, and tag recommendation systems. The proposed Alumni Network Management System incorporates content-based tagging, utilizing a fine-tuned BERT model trained on a dataset of 10,000 Twitter posts. This approach generates relevant tags for new social media posts, enhancing content visibility and discoverability. Additionally, it employs end-to-end encryption for secure messaging, ensuring privacy and confidentiality. The system's implementation has been tested successfully, showcasing its user-friendliness and effectiveness in managing alumni databases. The results indicate that the system provides a convenient platform for alumni to update their information, stay connected, and engage with their alma mater.","S, Rajini and B, Hari Prasad and A, Upendrasingh",,"2023 2nd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)",2023,10.1109/ICAECA56562.2023.10200060,,ieee.bib,2024-02-25 11:35:40,Unclassified
10402441,Everything is Just Beginning: ChatGPT in the Educational and Scientific Space of Ukrainian Universities,"The article presents research on using artificial intelligence in education and science in Ukraine, using Berdyansk State Pedagogical University as an example. A survey of 135 teachers and 428 students was conducted regarding their experience with ChatGPT. The survey results showed that students are more inclined to use artificial intelligence than teachers. The research results confirm the potential of artificial intelligence to improve the quality of education and scientific research in Ukraine but also highlight the need for a cautious approach to its use, considering possible risks and costs.","Tsybuliak, Natalia and Popova, Anastasia and Lopatina, Hanna and Suchikova, Yana and Kovachov, Sergii and Popov, Filip",,2023 IEEE 5th International Conference on Modern Electrical and Energy System (MEES),2023,10.1109/MEES61502.2023.10402441,,ieee.bib,2024-02-25 11:35:40,Unclassified
10068744,HiVeGPT: Human-Machine-Augmented Intelligent Vehicles With Generative Pre-Trained Transformer,"Recently, a chat generative pre-trained transformer (ChatGPT) attracts widespread attention in the academies and industries because of its powerful conversational ability with human and its astonishing emergence ability such as admit mistakes, reject inappropriate problems. However, it is not easy to generalize ChatGPT into the field of intelligent vehicles because of its high computational cost, uncertain answers and decisions, and the difficulty of scenario generation for intelligent vehicles. To address these issues, we propose a novel framework, human-machine-augmented intelligent vehicles with generative pre-trained transformer. Under this framework, we discuss the potential, prospects, limitations and several typical applications of HiVeGPT in the domain of intelligent vehicles.","Zhang, Junping and Pu, Jian and Xue, Jianru and Yang, Ming and Xu, Xin and Wang, Xiao and Wang, Fei-Yue",IEEE Transactions on Intelligent Vehicles,,2023,10.1109/TIV.2023.3256982,,ieee.bib,2024-02-25 11:35:40,Unclassified
10268594,An Overview on Generative AI at Scale With Edge–Cloud Computing,"As a specific category of artificial intelligence (AI), generative artificial intelligence (GenAI) generates new content that resembles what humans create. The rapid development of GenAI systems has created a huge amount of new data on the Internet, posing new challenges to current computing and communication frameworks. Currently, GenAI services rely on the traditional cloud computing framework due to the need for large computation resources. However, such services will encounter high latency because of data transmission and a high volume of user requests. On the other hand, edge-cloud computing can provide adequate computation power and low latency at the same time through the collaboration between edges and the cloud. Thus, it is attractive to build GenAI systems at scale by leveraging the edge-cloud computing paradigm. In this overview paper, we review recent developments in GenAI and edge-cloud computing, respectively. Then, we use two exemplary GenAI applications to discuss technical challenges in scaling up their solutions using edge-cloud collaborative systems. Finally, we list design considerations for training and deploying GenAI systems at scale and point out future research directions.","Wang, Yun-Cheng and Xue, Jintang and Wei, Chengwei and Kuo, C. -C. Jay",IEEE Open Journal of the Communications Society,,2023,10.1109/OJCOMS.2023.3320646,,ieee.bib,2024-02-25 11:35:40,Unclassified
9793412,Working Alongside Non-Human Agents,"We coexist with non-human AI agents, and we now must plan for human and non-human-agent teaming, for cooperation and collaboration, as a means to expand collaborative intelligence in our ongoing quest for user advocacy. For practice and experimentation, we provide links to current non-human agents. We then distinguish automation and autonomy, and discuss humanness design, teaming. A deeper understanding of usability and ethical considerations for working alongside these systems, deploying robots and building bonds and trust with nonhuman agents, begins with differentiation of automation and autonomy, human-autonomy teaming, and a humanness design approach as a means to prevent undesirable autonomy. While TPC scholarship attends to privacy, accountability, safety and security, and transparency and explainability, we need additional vigilance regarding fairness and non-discrimination, human control of technology, TPC professional responsibility, and continued promotion of human values as we work alongside non-human agents.","Duin, Ann Hill and Pedersen, Isabel",,2021 IEEE International Professional Communication Conference (ProComm),2021,10.1109/ProComm52174.2021.00005,,ieee.bib,2024-02-25 11:35:40,Unclassified
10398369,"ChatGPT and Moodle Walk into a Bar: Capabilities, Integration, Use Cases, and Challenges","Are you ready to explore the next frontier in e-learning with ChatGPT? This innovative artificial intelligence technology will revolutionize the way we teach and learn in Moodle, the world-renowned Learning Management System. This article draws attention to five powerful capabilities of ChatGPT: contextual conversing, feedback response, analytical power, adaptive tutoring, and multilingual capabilities. It explains a three-step technical procedure of integrating ChatGPT in Moodle using a publicly accessible Moodle instance at ResearchIC.com. A follow-up of eight use cases provides a user manual for the system, prompting for information, performing calculations on numerical data, interpreting data analysis results, generating data for educational purposes, supporting course design activities, providing emotional support, and supporting extended learning. The article concludes with a discussion of six challenges that may arise, but overall maintains an optimistic view of the future of applying ChatGPT to enhance teaching and learning. This research has the potential to inform and inspire multiple stakeholders in higher education institutions (e.g., students, teachers, system admins) to experiment with ChatGPT in their online teaching and learning environments.","Lin, Jingjing",,"2023 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)",2023,10.1109/TALE56641.2023.10398369,,ieee.bib,2024-02-25 11:35:40,Unclassified
10420194,Language AI in Programming: A Case Study of ChatGPT in Higher Eduation Using Natural Language Processing,"ChatGPT is an emerging technology used in education. It provides promising support to enhance teaching and learning activities. However, there is lacking understanding of its use to programming courses in computing programs. This study investigates the benefits, issues, and challenges of using ChatGPT, a language AI model, in programming tasks. Data was collected through surveys administered to undergraduate students in computing programs across various National Capital Region (NCR) universities. The collected data was analyzed using Natural Language Processing (NLP) and Latent Dirichlet Allocation (LDA) techniques to gain insights from the students responses. A word intrusion test assessed theme coherence, and evaluators demonstrated moderate agreement (Fleiss Kappa score: 0.62). The study reveals the benefits of employing ChatGPT for programming, including efficient coding, understanding complex codes, and its capability to be used as a problem-solving tool. However, it highlights critical issues and challenges, such as data privacy and ethical concerns, plagiarism tendencies, and contextual understanding limitations. The findings contribute valuable insights for developers, educators, and researchers interested in leveraging language AI models like ChatGPT to enhance programming workflows while effectively addressing associated challenges.","Padilla, Jay Rhald C. and Montefalcon, Myron Darrel L. and Hernandez, Alexander A.",,"2023 IEEE 11th Conference on Systems, Process & Control (ICSPC)",2023,10.1109/ICSPC59664.2023.10420194,,ieee.bib,2024-02-25 11:35:40,Unclassified
10126086,"Bias Detection for Customer Interaction Data: A Survey on Datasets, Methods, and Tools","With the increase in usage of machine learning models within many different aspects of customer interactions, it has become very clear that bias detection within associated customer interaction datasets has led to a critical focus on issues such as the identification of bias prior to model building, lack of understanding and transparency within models, and ultimately the prevention of biased predictions or classifications. This has never been more important since the introduction of the EU General Data Protection Regulation (GDPR) and the associated rule of “right of explanation”. In this paper, we survey the state of the art for bias detection, avoidance and mitigation within datasets, and the associated methods and tools available. Our purpose is to establish an understanding of how established customer interaction-based use cases can utilise these techniques. The focus is primarily on tackling the bias in unstructured text data as a pre-process prior to the machine learning model training phase. We hope that this research encourages the further establishment of responsible usage of customer interaction datasets to allow the prevention of bias being introduced into machine learning pipelines and to also allow greater awareness of the potential for further research in this area.","Donald, Andy and Galanopoulos, Apostolos and Curry, Edward and Muñoz, Emir and Ullah, Ihsan and Waskow, M. A. and Dabrowski, Maciej and Kalra, Manan",IEEE Access,,2023,10.1109/ACCESS.2023.3276757,,ieee.bib,2024-02-25 11:35:40,Unclassified
9967663,Mental Health Mobile Apps to Empower Psychotherapy: A Narrative Review,"Mental health care has been enriched with progressive use of technology during the last ten years, contributing to create new paradigms and methodologies. Mobile apps and smartphones have become the most widespread access point for many people who look for self-help in the psychological domain. In this paper, we focused on a narrative review of the state of the art of mobile apps for mental health, focusing on the blending of apps with psychotherapy contexts in what can be called “blended psychotherapy’. Research shows many hints that this might be a winning combination in many scenarios, but at the same time, many issues must still be faced in this yet emerging scientific field. In conclusion, we try to put together some major guidelines for mental health mobile app development in the context of psychological treatments.","Diano, Federico and Ponticorvo, Michela and Sica, Luigia Simona",,"2022 IEEE International Conference on Metrology for Extended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)",2022,10.1109/MetroXRAINE54828.2022.9967663,,ieee.bib,2024-02-25 11:35:40,Unclassified
10353398,Audio-based CAPTCHA Verification to Secure Web Applications,"With the progression of internet era, the number of web robots checking on any web application is increasing exponentially. Manifold malfunction activities have been used by adversaries to breach the security of web applications. Therefore, securing a web application has become a prime aspect to protect any application from spammers. The technology of CAPTCHA emerged as a common security measure that can easily detect any bot spammer by differentiating them from common users. In literature, various CAPTCHA verification techniques have been proposed and adopted to ensure the security of web applications like text-based, image-based, audio-based verification etc. This research work presents an effective audio-based CAPTCHA verification technique which basically involves two steps security process. Thus, enhances security aspects compared to the other CAPTCHA techniques.","Sharma, Avani and Agrawal, Aayushi and Mitra, Priyanka and Singh, Harkirat",,2023 4th IEEE Global Conference for Advancement in Technology (GCAT),2023,10.1109/GCAT59970.2023.10353398,,ieee.bib,2024-02-25 11:35:40,Unclassified
